Fecha,Mes,Dia,Orden de dia,Tipo de dia,Franja,Orden de franja,Aeronave,Alcance,Regimen,Orden de regimen,Origen,Destino,Ruta,N operados,N puntuales,Minutos de demora,N con llegada,Minutos recuperados,Minutos programados,Minutos reales
2017-08-05,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,DME,MRV,DME - MRV,1,1,1,1,-1.0,110,111.0
2017-07-28,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,NSK,DME - NSK,1,1,5,1,-4.0,230,234.0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,USK,DME - USK,1,1,3,1,-1.0,135,136.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,URJ,DME - URJ,1,1,2,1,2.0,135,133.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,URJ,DME - URJ,1,1,2,1,-2.0,135,137.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,DME,URJ,DME - URJ,1,1,0,1,0.0,135,135.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,DME,DYR,DME - DYR,1,1,1,1,1.0,495,494.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,DME,HMA,DME - HMA,1,1,6,1,-2.0,155,157.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,HMA,DME - HMA,1,1,5,1,2.0,155,153.0
2017-07-22,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,OVS,DME - OVS,1,1,2,1,1.0,130,129.0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,DME,OVS,DME - OVS,1,1,6,1,1.0,130,129.0
2017-07-21,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,DME,OVS,DME - OVS,1,1,0,1,-2.0,130,132.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,OVS,DME - OVS,1,1,5,1,-2.0,130,132.0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,OVS,DME - OVS,1,1,4,1,-1.0,130,131.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,NYM,DME - NYM,1,1,3,1,0.0,185,185.0
2017-08-01,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,UUA,DME - UUA,1,1,3,1,1.0,80,79.0
2017-07-17,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora severa,5,DME,UUA,DME - UUA,1,0,187,1,-1.0,80,81.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,UUA,DME - UUA,1,1,5,1,-1.0,80,81.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,GDZ,DME - GDZ,1,1,2,1,2.0,105,103.0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,DME,EYK,DME - EYK,1,1,5,1,-4.0,155,159.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,Demora minima,2,DME,KRR,DME - KRR,1,1,4,1,-1.0,90,91.0
2017-07-23,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,RTW,DME - RTW,1,1,4,1,0.0,60,60.0
2017-07-25,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,RTW,DME - RTW,1,1,3,1,0.0,60,60.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,BAX,DME - BAX,1,1,5,1,-1.0,235,236.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,ULV,DME - ULV,1,1,1,1,0.0,55,55.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,DME,ULV,DME - ULV,1,1,0,1,0.0,55,55.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,ULV,DME - ULV,1,1,4,1,1.0,55,54.0
2017-07-30,Julio,Domingo,7,Fin de semana,Noche (20-23),5,Boeing 767-300,Largo alcance,Demora minima,2,DME,KHV,DME - KHV,1,1,4,1,-1.0,480,481.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Noche (20-23),5,Boeing 767-300,Largo alcance,Demora minima,2,DME,KHV,DME - KHV,1,1,2,1,1.0,480,479.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,MCX,DME - MCX,1,1,3,1,1.0,135,134.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Salida puntual,1,DME,MCX,DME - MCX,1,1,0,1,0.0,135,135.0
2017-07-30,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,MCX,DME - MCX,1,1,1,1,1.0,135,134.0
2017-07-18,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora leve,3,DME,MCX,DME - MCX,1,1,6,1,1.0,135,134.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,TOF,DME - TOF,1,1,3,1,-2.0,230,232.0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora severa,5,DME,ASF,DME - ASF,1,0,202,1,-2.0,105,107.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,ASF,DME - ASF,1,1,3,1,-1.0,105,106.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,DME,ASF,DME - ASF,1,1,4,1,1.0,105,104.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,DME,PEZ,DME - PEZ,2,2,6,2,0.0,210,210.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,DME,PEZ,DME - PEZ,2,2,5,2,-1.0,210,211.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,DME,PEZ,DME - PEZ,1,1,2,1,2.0,105,103.0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,DME,KVX,DME - KVX,1,1,1,1,0.0,150,150.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,DME,KVX,DME - KVX,1,1,1,1,1.0,150,149.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,KGD,DME - KGD,1,1,5,1,0.0,90,90.0
2017-07-25,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,KGD,DME - KGD,1,1,1,1,0.0,90,90.0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,URS,DME - URS,1,1,4,1,0.0,35,35.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,DME,BZK,DME - BZK,1,1,8,1,1.0,30,29.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,BZK,DME - BZK,3,3,7,3,0.0,90,90.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,DME,BZK,DME - BZK,1,1,0,1,0.0,30,30.0
2017-07-22,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,ARH,DME - ARH,1,1,4,1,0.0,85,85.0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora leve,3,VKO,LED,VKO - LED,1,1,7,1,0.0,50,50.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,VKO,PEE,VKO - PEE,1,1,3,1,1.0,85,84.0
2017-07-25,Julio,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,VKO,MMK,VKO - MMK,1,1,4,1,-1.0,125,126.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,PES,VKO - PES,1,1,2,1,0.0,60,60.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,PES,VKO - PES,1,1,3,1,0.0,60,60.0
2017-08-01,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,VKO,JOK,VKO - JOK,1,1,1,1,-2.0,130,132.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,VKO,JOK,VKO - JOK,1,1,4,1,-1.0,130,131.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,VKO,JOK,VKO - JOK,1,1,2,1,1.0,130,129.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,VKO,JOK,VKO - JOK,1,1,1,1,1.0,130,129.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,VKO,JOK,VKO - JOK,1,1,3,1,-3.0,130,133.0
2017-07-30,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,OSW,VKO - OSW,1,1,3,1,-1.0,130,131.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,VKO,OSW,VKO - OSW,1,1,6,1,-1.0,130,131.0
2017-07-17,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,VKO,SLY,VKO - SLY,1,1,1,1,-3.0,170,173.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,VKO,SLY,VKO - SLY,1,1,2,1,3.0,170,167.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,HMA,VKO - HMA,1,1,3,1,-1.0,165,166.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,ULV,VKO - ULV,1,1,4,1,0.0,55,55.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,VKO,ULV,VKO - ULV,1,1,8,1,0.0,55,55.0
2017-07-27,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,VKO,ULV,VKO - ULV,1,1,6,1,-1.0,55,56.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 767-300,Largo alcance,Demora minima,2,VKO,VVO,VKO - VVO,1,1,3,1,6.0,505,499.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,Demora minima,2,VKO,VVO,VKO - VVO,1,1,2,1,3.0,505,502.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,REN,VKO - REN,1,1,5,1,1.0,100,99.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,REN,VKO - REN,1,1,4,1,1.0,100,99.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,CSY,VKO - CSY,1,1,4,1,-1.0,55,56.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,CSY,VKO - CSY,1,1,5,1,1.0,55,54.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,VKO,MQF,VKO - MQF,1,1,6,1,0.0,120,120.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,VKO,BZK,VKO - BZK,1,0,227,1,0.0,25,25.0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,BZK,VKO - BZK,1,1,2,1,0.0,25,25.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,VKO,BZK,VKO - BZK,2,2,13,2,0.0,50,50.0
2017-08-08,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,BZK,VKO - BZK,1,1,2,1,0.0,25,25.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,VKO,BZK,VKO - BZK,1,0,172,1,0.0,25,25.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,VKO,BZK,VKO - BZK,1,1,0,1,0.0,25,25.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VKO,AER,VKO - AER,1,1,2,1,2.0,105,103.0
2017-07-21,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VKO,AER,VKO - AER,1,1,2,1,0.0,105,105.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,VKO,KRO,VKO - KRO,1,1,3,1,0.0,150,150.0
2017-07-31,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,VKO,KRO,VKO - KRO,1,1,2,1,0.0,150,150.0
2017-08-15,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,VKO,KRO,VKO - KRO,1,1,2,0,0.0,150,0.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,VKO,OGZ,VKO - OGZ,1,1,6,1,0.0,120,120.0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,OGZ,VKO - OGZ,1,1,3,1,-1.0,120,121.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,OGZ,VKO - OGZ,1,1,3,1,2.0,120,118.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,OGZ,VKO - OGZ,1,1,4,1,0.0,120,120.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,VKO,OGZ,VKO - OGZ,1,0,210,1,-1.0,120,121.0
2017-07-22,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,SKX,VKO - SKX,1,1,1,1,0.0,45,45.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,SKX,VKO - SKX,1,1,1,1,0.0,45,45.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,SKX,VKO - SKX,1,1,4,1,0.0,45,45.0
2017-08-15,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,2,2,6,2,1.0,100,99.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,2,2,6,2,0.0,100,100.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,2,2,4,2,0.0,100,100.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,SVO,OVB,SVO - OVB,1,1,2,1,-2.0,205,207.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,SVO,OVB,SVO - OVB,1,1,3,1,0.0,205,205.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Boeing 777-300,Largo alcance,Demora minima,2,SVO,SVX,SVO - SVX,1,1,1,1,-1.0,105,106.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,OMS,SVO - OMS,1,1,6,1,-1.0,180,181.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,OMS,SVO - OMS,1,1,5,1,2.0,180,178.0
2017-07-30,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,ROV,SVO - ROV,1,1,3,1,0.0,80,80.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,ROV,SVO - ROV,1,1,3,1,-1.0,80,81.0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,3,1,1.0,265,264.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,VOG,SVO - VOG,1,0,161,1,-1.0,75,76.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,VOG,SVO - VOG,1,1,5,1,-1.0,75,76.0
2017-07-22,Julio,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,MMK,SVO - MMK,1,1,5,1,-2.0,115,117.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,JOK,SVO - JOK,1,1,4,1,-2.0,130,132.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora leve,3,SVO,JOK,SVO - JOK,1,1,7,1,1.0,130,129.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,SVO,UUS,SVO - UUS,1,1,4,1,-1.0,525,526.0
2017-07-23,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,SVO,UUS,SVO - UUS,1,1,2,1,-5.0,525,530.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,SVO,NUX,SVO - NUX,1,1,0,1,1.0,185,184.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,NUX,SVO - NUX,1,1,9,1,0.0,185,185.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,NOJ,SVO - NOJ,1,1,3,1,-1.0,190,191.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,5,1,-1.0,230,231.0
2017-07-30,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,2,1,1.0,230,229.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,3,1,0.0,230,230.0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,1,1,-5.0,230,235.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MJZ,SVO - MJZ,1,1,5,1,-5.0,345,350.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MJZ,SVO - MJZ,1,1,3,1,-5.0,345,350.0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MJZ,SVO - MJZ,1,1,3,1,1.0,345,344.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,4,1,0.0,30,30.0
2017-07-20,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,3,1,0.0,30,30.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,GOJ,SVO - GOJ,1,0,175,1,0.0,30,30.0
2017-08-01,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,SVO,GOJ,SVO - GOJ,1,1,0,1,0.0,30,30.0
2017-07-18,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,3,1,-1.0,100,101.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,3,1,-1.0,100,101.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,2,1,0.0,100,100.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,NYA,SVO - NYA,1,1,1,1,1.0,150,149.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,OVS,SVO - OVS,1,0,172,1,2.0,130,128.0
2017-07-31,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,UUA,SVO - UUA,1,1,2,1,0.0,85,85.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,UUA,SVO - UUA,1,1,3,1,1.0,85,84.0
2017-08-01,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,GDZ,SVO - GDZ,1,1,3,1,-1.0,110,111.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,RGK,SVO - RGK,1,1,3,1,-2.0,260,262.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,RGK,SVO - RGK,1,1,4,1,-6.0,260,266.0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TJM,SVO - TJM,1,1,3,1,-2.0,135,137.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TJM,SVO - TJM,1,1,1,1,-1.0,135,136.0
2017-07-20,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,IJK,SVO - IJK,1,1,2,1,-1.0,85,86.0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,BAX,SVO - BAX,1,1,4,1,1.0,235,234.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,ULV,SVO - ULV,1,1,6,1,0.0,55,55.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,ULV,SVO - ULV,1,1,8,1,0.0,55,55.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ULY,SVO - ULY,1,1,5,1,-1.0,65,66.0
