Fecha,Mes,Dia,Orden de dia,Tipo de dia,Franja,Orden de franja,Aeronave,Alcance,Asientos,Estado,Estado descrito,Origen,Destino,Ruta,N vuelos,N operados,N cancelados
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,HMA,DME,HMA - DME,1,1,0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,HMA,DME,HMA - DME,1,1,0
2017-07-25,Julio,Martes,2,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,HMA,DME,HMA - DME,1,1,0
2017-08-23,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,HMA,DME,HMA - DME,1,0,0
2017-08-11,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,HMA,DME,HMA - DME,1,1,0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,HMA,VKO,HMA - VKO,1,1,0
2017-07-29,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,HMA,OVB,HMA - OVB,2,2,0
2017-09-02,Septiembre,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,HMA,OVB,HMA - OVB,2,0,0
2017-09-09,Septiembre,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,HMA,OVB,HMA - OVB,2,0,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,HMA,NUX,HMA - NUX,2,2,0
2017-08-11,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,HMA,NUX,HMA - NUX,2,2,0
2017-08-20,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,HMA,KVX,HMA - KVX,1,0,0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,HMA,KVX,HMA - KVX,1,1,0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,HMA,KVX,HMA - KVX,1,1,0
2017-08-13,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,HMA,ARH,HMA - ARH,1,1,0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,HMA,ARH,HMA - ARH,1,1,0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,NYA,ROV,NYA - ROV,1,1,0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,NYA,ROV,NYA - ROV,1,1,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,OVS,DME,OVS - DME,2,0,0
2017-08-23,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,OVS,DME,OVS - DME,2,0,0
2017-09-10,Septiembre,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,OVS,SVO,OVS - SVO,1,0,0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,OVS,SVO,OVS - SVO,1,1,0
2017-07-30,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,OVS,SVO,OVS - SVO,1,1,0
2017-09-10,Septiembre,Domingo,7,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,OVS,LED,OVS - LED,1,0,0
2017-08-15,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,OVS,UFA,OVS - UFA,1,1,0
2017-09-02,Septiembre,Sabado,6,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,OVS,UFA,OVS - UFA,1,0,0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,OVS,KJA,OVS - KJA,1,1,0
2017-08-15,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,OVS,NJC,OVS - NJC,1,1,0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,OVS,NJC,OVS - NJC,1,1,0
2017-09-09,Septiembre,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,OVS,NJC,OVS - NJC,1,0,0
2017-09-06,Septiembre,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,OVS,TJM,OVS - TJM,1,0,0
2017-08-06,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,OVS,TJM,OVS - TJM,1,1,0
2017-07-23,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,130,Arrived,Vuelo operado y finalizado,OVS,SGC,OVS - SGC,1,1,0
2017-08-20,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,130,Scheduled,Vuelo programado a futuro,OVS,SGC,OVS - SGC,1,0,0
2017-08-22,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,NYM,DME,NYM - DME,1,0,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,NYM,DME,NYM - DME,1,1,0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,NYM,DME,NYM - DME,1,1,0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,NYM,NOZ,NYM - NOZ,1,1,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,NYM,UUD,NYM - UUD,1,0,0
2017-09-13,Septiembre,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Cancelled,Vuelo cancelado: no se opero,NFG,VKO,NFG - VKO,1,0,1
2017-08-31,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,NFG,SVO,NFG - SVO,1,0,0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,NFG,SVO,NFG - SVO,1,1,0
2017-09-02,Septiembre,Sabado,6,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,NFG,SVO,NFG - SVO,1,0,0
2017-08-16,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,On Time,"Vuelo proximo, sin demora anunciada",VKT,DME,VKT - DME,1,0,0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKT,LED,VKT - LED,1,1,0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKT,OMS,VKT - OMS,1,1,0
2017-08-21,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,VKT,SGC,VKT - SGC,1,0,0
2017-09-11,Septiembre,Lunes,1,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,VKT,SGC,VKT - SGC,1,0,0
2017-08-29,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,VKT,SGC,VKT - SGC,1,0,0
2017-09-03,Septiembre,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,VKT,SGC,VKT - SGC,1,0,0
2017-09-09,Septiembre,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,UUA,DME,UUA - DME,1,0,0
2017-08-27,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,UUA,DME,UUA - DME,1,0,0
2017-07-21,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,UUA,DME,UUA - DME,1,1,0
2017-09-09,Septiembre,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,UUA,SVO,UUA - SVO,1,0,0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,UUA,SVO,UUA - SVO,1,1,0
2017-08-06,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,UKX,KJA,UKX - KJA,1,1,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SWT,CEK,SWT - CEK,1,0,0
2017-08-28,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SWT,CEK,SWT - CEK,1,0,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,SWT,CEK,SWT - CEK,1,1,0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,SWT,CEK,SWT - CEK,1,1,0
2017-09-12,Septiembre,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,GDZ,VKO,GDZ - VKO,1,0,0
2017-08-17,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,GDZ,SVO,GDZ - SVO,1,0,0
2017-08-27,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,GDZ,ESL,GDZ - ESL,1,0,0
2017-08-01,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,EYK,DME,EYK - DME,1,1,0
2017-08-31,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,EYK,TJM,EYK - TJM,1,0,0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,EYK,TJM,EYK - TJM,1,1,0
2017-09-12,Septiembre,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,EYK,TJM,EYK - TJM,1,0,0
2017-08-20,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,130,Scheduled,Vuelo programado a futuro,RGK,KRR,RGK - KRR,1,0,0
2017-07-21,Julio,Viernes,5,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,KRR,DME,KRR - DME,1,1,0
2017-09-08,Septiembre,Viernes,5,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,KRR,DME,KRR - DME,1,0,0
2017-07-16,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,KRR,DME,KRR - DME,1,1,0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,KRR,NAL,KRR - NAL,1,1,0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,KRR,NAL,KRR - NAL,1,1,0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,130,Arrived,Vuelo operado y finalizado,KRR,RGK,KRR - RGK,1,1,0
2017-08-01,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,KRR,ULV,KRR - ULV,1,1,0
2017-08-31,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,KRR,ULV,KRR - ULV,1,0,0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,RTW,DME,RTW - DME,1,1,0
2017-09-02,Septiembre,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,RTW,VKO,RTW - VKO,1,0,0
2017-08-15,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,RTW,VKO,RTW - VKO,1,1,0
2017-08-18,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,RTW,ULY,RTW - ULY,2,0,0
2017-08-17,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,RTW,ULY,RTW - ULY,2,0,0
2017-09-09,Septiembre,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,RTW,ULY,RTW - ULY,2,0,0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,RTW,ULY,RTW - ULY,2,2,0
2017-08-27,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,TJM,SVO,TJM - SVO,1,0,0
2017-08-31,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,TJM,SVO,TJM - SVO,1,0,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,TJM,SVO,TJM - SVO,1,1,0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,TJM,LED,TJM - LED,1,1,0
2017-08-26,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,TJM,PES,TJM - PES,1,0,0
2017-09-02,Septiembre,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,TJM,PES,TJM - PES,1,0,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,TJM,UCT,TJM - UCT,1,0,0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,TJM,URJ,TJM - URJ,1,1,0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,TJM,URJ,TJM - URJ,1,1,0
2017-08-31,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,TJM,OVS,TJM - OVS,1,0,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IJK,SVO,IJK - SVO,1,0,0
2017-09-03,Septiembre,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IJK,SVO,IJK - SVO,1,0,0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,BAX,DME,BAX - DME,1,1,0
2017-09-10,Septiembre,Domingo,7,Fin de semana,Madrugada (00-05),1,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,BAX,KJA,BAX - KJA,1,0,0
2017-08-05,Agosto,Sabado,6,Fin de semana,Madrugada (00-05),1,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,BAX,KJA,BAX - KJA,1,1,0
2017-07-21,Julio,Viernes,5,Dia laborable,Madrugada (00-05),1,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,BAX,KJA,BAX - KJA,1,1,0
2017-08-23,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,BAX,ASF,BAX - ASF,1,0,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Airbus A319-100,Largo alcance,116,Arrived,Vuelo operado y finalizado,IKT,KZN,IKT - KZN,1,1,0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Airbus A319-100,Largo alcance,116,Arrived,Vuelo operado y finalizado,IKT,KZN,IKT - KZN,1,1,0
2017-08-19,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Airbus A319-100,Largo alcance,116,Scheduled,Vuelo programado a futuro,IKT,KZN,IKT - KZN,1,0,0
2017-09-06,Septiembre,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IKT,MJZ,IKT - MJZ,1,0,0
2017-09-13,Septiembre,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Cancelled,Vuelo cancelado: no se opero,IKT,GDX,IKT - GDX,1,0,1
2017-08-24,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IKT,NYM,IKT - NYM,1,0,0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,IKT,NYM,IKT - NYM,1,1,0
2017-09-09,Septiembre,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IKT,VVO,IKT - VVO,1,0,0
2017-09-10,Septiembre,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IKT,SGC,IKT - SGC,1,0,0
2017-09-14,Septiembre,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IKT,SGC,IKT - SGC,1,0,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,IKT,SGC,IKT - SGC,1,1,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,IKT,SGC,IKT - SGC,1,0,0
2017-08-29,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,ULV,DME,ULV - DME,1,0,0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,ULV,DME,ULV - DME,1,1,0
2017-07-16,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,ULV,VKO,ULV - VKO,1,1,0
2017-08-24,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,ULV,VKO,ULV - VKO,1,0,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,ULV,SVO,ULV - SVO,2,0,0
2017-09-08,Septiembre,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,ULV,SVO,ULV - SVO,2,0,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,ULV,SVO,ULV - SVO,2,2,0
2017-08-27,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,ULV,SVO,ULV - SVO,2,0,0
2017-09-13,Septiembre,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,ULV,PEE,ULV - PEE,1,0,0
2017-09-05,Septiembre,Martes,2,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,ULV,KRR,ULV - KRR,1,0,0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,ULV,KRR,ULV - KRR,1,1,0
2017-08-23,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,ULV,KRR,ULV - KRR,1,0,0
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,ULY,SVO,ULY - SVO,1,1,0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,ULY,NJC,ULY - NJC,1,1,0
2017-09-11,Septiembre,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,ULY,RTW,ULY - RTW,1,0,0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,ULY,RTW,ULY - RTW,1,1,0
2017-07-17,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,ULY,RTW,ULY - RTW,1,1,0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,ULY,RTW,ULY - RTW,1,1,0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,ULY,RTW,ULY - RTW,1,1,0
2017-09-05,Septiembre,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,ULY,RTW,ULY - RTW,1,0,0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,KHV,DME,KHV - DME,1,1,0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,KHV,DME,KHV - DME,1,1,0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,KHV,BQS,KHV - BQS,1,1,0
2017-09-11,Septiembre,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,KHV,BQS,KHV - BQS,1,0,0
2017-07-17,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,KHV,UUS,KHV - UUS,1,1,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,KHV,UUS,KHV - UUS,1,0,0
2017-08-31,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,KHV,UUS,KHV - UUS,1,0,0
2017-09-01,Septiembre,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,KHV,UUS,KHV - UUS,1,0,0
2017-09-05,Septiembre,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,KHV,UUS,KHV - UUS,1,0,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,KHV,UUS,KHV - UUS,1,1,0
2017-08-22,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,KHV,UUS,KHV - UUS,1,0,0
2017-09-13,Septiembre,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,KHV,UUS,KHV - UUS,1,0,0
